timestamp,server_id,cpu_usage,memory_usage,disk_io,network_traffic,anomaly_flag
2026-02-12 02:44:07.227586,5,48.56,64.25,101.78,312.15,0
2026-02-12 02:44:08.227586,5,51.14,48.32,108.54,347.5,0
2026-02-12 02:44:09.227586,3,64.24,56.15,122.16,256.84,0
2026-02-12 02:44:10.227586,5,50.65,58.87,89.53,268.33,0
2026-02-12 02:44:11.227586,1,43.94,70.47,100.99,332.4,0
2026-02-12 02:44:12.227586,5,51.06,54.32,89.67,248.38,0
2026-02-12 02:44:13.227586,1,48.83,67.07,89.38,324.77,0
2026-02-12 02:44:14.227586,5,61.39,66.19,102.53,333.14,0
2026-02-12 02:44:15.227586,3,49.59,55.02,81.23,221.96,0
2026-02-12 02:44:16.227586,2,37.28,53.55,118.91,347.32,0
2026-02-12 02:44:17.227586,5,57.84,56.22,115.75,208.81,0
2026-02-12 02:44:18.227586,4,55.59,74.95,97.73,230.45,0
2026-02-12 02:44:19.227586,4,41.05,50.07,89.83,345.29,0
2026-02-12 02:44:20.227586,3,70.77,42.22,87.22,252.86,0
2026-02-12 02:44:21.227586,4,41.84,60.42,102.42,313.43,0
2026-02-12 02:44:22.227586,5,28.08,74.13,128.23,245.21,0
2026-02-12 02:44:23.227586,1,62.05,57.86,83.5,313.27,0
2026-02-12 02:44:24.227586,3,61.49,69.63,82.99,258.91,0
2026-02-12 02:44:25.227586,4,46.52,62.99,76.25,331.18,0
2026-02-12 02:44:26.227586,2,43.67,75.69,92.23,343.84,0
2026-02-12 02:44:27.227586,4,46.18,67.31,122.39,329.93,0
2026-02-12 02:44:28.227586,5,43.62,51.89,108.03,353.1,0
2026-02-12 02:44:29.227586,3,49.24,58.6,100.35,279.44,0
2026-02-12 02:44:30.227586,1,46.77,61.26,129.18,335.19,0
2026-02-12 02:44:31.227586,5,52.38,71.16,123.83,315.16,0
2026-02-12 02:44:32.227586,1,56.17,53.94,139.74,240.36,0
2026-02-12 02:44:33.227586,4,49.21,60.35,82.2,227.05,0
2026-02-12 02:44:34.227586,3,87.24,89.84,399.69,839.99,1
2026-02-12 02:44:35.227586,1,53.21,56.25,103.91,344.45,0
2026-02-12 02:44:36.227586,3,54.41,55.77,136.77,326.11,0
2026-02-12 02:44:37.227586,4,35.76,56.59,112.99,224.24,0
2026-02-12 02:44:38.227586,2,70.96,46.32,106.93,267.78,0
2026-02-12 02:44:39.227586,5,54.11,60.24,84.55,258.46,0
2026-02-12 02:44:40.227586,3,52.22,47.5,91.3,279.19,0
2026-02-12 02:44:41.227586,5,42.2,54.52,93.94,296.92,0
2026-02-12 02:44:42.227586,3,45.52,64.64,68.96,292.77,0
2026-02-12 02:44:43.227586,3,51.37,46.23,113.15,272.49,0
2026-02-12 02:44:44.227586,4,45.87,61.37,120.22,241.75,0
2026-02-12 02:44:45.227586,1,42.19,66.98,60.17,347.64,0
2026-02-12 02:44:46.227586,1,43.55,64.99,63.51,259.9,0
2026-02-12 02:44:47.227586,3,59.07,73.04,106.79,230.36,0
2026-02-12 02:44:48.227586,1,49.21,60.9,109.81,295.43,0
2026-02-12 02:44:49.227586,4,48.35,62.59,136.65,342.72,0
2026-02-12 02:44:50.227586,4,31.07,71.03,111.03,316.8,0
2026-02-12 02:44:51.227586,1,38.19,58.15,126.72,339.09,0
2026-02-12 02:44:52.227586,3,41.25,63.53,123.24,351.79,0
2026-02-12 02:44:53.227586,2,37.64,56.47,109.55,326.22,0
2026-02-12 02:44:54.227586,1,48.01,52.08,108.25,206.55,0
2026-02-12 02:44:55.227586,4,52.18,62.72,111.86,185.77,0
2026-02-12 02:44:56.227586,5,70.44,74.22,102.94,273.78,0
2026-02-12 02:44:57.227586,3,49.67,71.7,100.56,250.58,0
2026-02-12 02:44:58.227586,3,69.5,54.35,53.84,286.45,0
2026-02-12 02:44:59.227586,2,61.33,62.21,107.29,334.33,0
2026-02-12 02:45:00.227586,5,52.08,53.86,99.02,286.86,0
2026-02-12 02:45:01.227586,3,60.19,66.1,103.06,376.28,0
2026-02-12 02:45:02.227586,5,56.76,43.79,116.6,280.19,0
2026-02-12 02:45:03.227586,3,52.92,70.29,92.67,260.49,0
2026-02-12 02:45:04.227586,2,39.67,59.46,93.14,287.58,0
2026-02-12 02:45:05.227586,1,62.51,73.05,93.01,293.74,0
2026-02-12 02:45:06.227586,2,43.65,65.27,118.2,389.09,0
2026-02-12 02:45:07.227586,4,60.77,65.89,100.95,246.89,0
2026-02-12 02:45:08.227586,2,47.87,64.58,120.32,309.6,0
2026-02-12 02:45:09.227586,3,50.87,65.9,78.73,363.13,0
2026-02-12 02:45:10.227586,1,48.55,62.84,114.12,333.08,0
2026-02-12 02:45:11.227586,2,88.57,86.82,470.55,1109.98,1
2026-02-12 02:45:12.227586,5,47.89,52.47,102.14,381.4,0
2026-02-12 02:45:13.227586,5,49.18,53.24,58.46,250.03,0
2026-02-12 02:45:14.227586,4,59.92,60.18,92.89,261.73,0
2026-02-12 02:45:15.227586,1,91.38,97.82,485.53,1071.63,1
2026-02-12 02:45:16.227586,5,46.07,64.34,109.49,358.99,0
2026-02-12 02:45:17.227586,3,52.9,50.08,106.47,278.77,0
2026-02-12 02:45:18.227586,5,92.74,90.14,449.37,886.9,1
2026-02-12 02:45:19.227586,4,30.41,63.95,79.25,396.12,0
2026-02-12 02:45:20.227586,3,43.16,67.44,141.73,369.01,0
2026-02-12 02:45:21.227586,4,58.82,71.24,138.57,214.67,0
2026-02-12 02:45:22.227586,5,43.86,46.07,82.63,331.1,0
2026-02-12 02:45:23.227586,3,51.54,61.27,122.92,388.66,0
2026-02-12 02:45:24.227586,1,41.45,54.28,107.29,268.67,0
2026-02-12 02:45:25.227586,2,16.77,47.02,104.01,283.69,0
2026-02-12 02:45:26.227586,2,45.36,47.07,99.87,295.12,0
2026-02-12 02:45:27.227586,3,47.12,46.24,89.07,320.44,0
2026-02-12 02:45:28.227586,3,29.43,63.69,91.9,334.04,0
2026-02-12 02:45:29.227586,5,47.19,76.15,134.44,250.27,0
2026-02-12 02:45:30.227586,4,63.65,58.34,107.51,341.1,0
2026-02-12 02:45:31.227586,4,92.88,85.79,359.34,1041.49,1
2026-02-12 02:45:32.227586,3,49.45,61.07,100.49,347.14,0
2026-02-12 02:45:33.227586,5,47.64,57.13,82.81,256.49,0
2026-02-12 02:45:34.227586,5,34.64,58.16,61.88,310.22,0
2026-02-12 02:45:35.227586,4,36.0,64.19,112.16,313.36,0
2026-02-12 02:45:36.227586,3,69.25,48.53,98.83,270.41,0
2026-02-12 02:45:37.227586,1,60.28,61.43,83.98,344.17,0
2026-02-12 02:45:38.227586,4,52.83,62.44,96.24,307.74,0
2026-02-12 02:45:39.227586,1,36.41,59.96,111.14,344.1,0
2026-02-12 02:45:40.227586,3,49.43,65.4,108.94,302.79,0
2026-02-12 02:45:41.227586,5,47.59,57.3,75.32,275.68,0
2026-02-12 02:45:42.227586,2,42.3,64.25,105.18,272.03,0
2026-02-12 02:45:43.227586,1,42.82,64.37,75.28,364.14,0
2026-02-12 02:45:44.227586,3,89.07,85.98,311.15,812.67,1
2026-02-12 02:45:45.227586,1,49.46,55.59,130.14,362.38,0
2026-02-12 02:45:46.227586,4,51.28,67.01,92.9,300.37,0
2026-02-12 02:45:47.227586,4,54.33,62.7,107.96,265.88,0
2026-02-12 02:45:48.227586,4,42.2,64.28,115.61,364.7,0
2026-02-12 02:45:49.227586,2,47.35,64.6,116.02,309.83,0
2026-02-12 02:45:50.227586,5,28.17,49.6,94.43,294.89,0
2026-02-12 02:45:51.227586,1,32.69,58.81,81.82,316.52,0
2026-02-12 02:45:52.227586,3,29.22,57.25,87.67,90.03,0
2026-02-12 02:45:53.227586,1,42.15,76.01,95.29,307.38,0
2026-02-12 02:45:54.227586,1,38.77,47.05,101.92,336.92,0
2026-02-12 02:45:55.227586,3,64.54,61.17,71.08,201.48,0
2026-02-12 02:45:56.227586,4,49.69,52.65,91.15,321.21,0
2026-02-12 02:45:57.227586,1,37.4,62.57,105.27,280.93,0
2026-02-12 02:45:58.227586,4,56.62,80.71,79.12,246.76,0
2026-02-12 02:45:59.227586,1,40.65,75.97,82.92,345.2,0
2026-02-12 02:46:00.227586,2,34.05,53.37,112.94,330.79,0
2026-02-12 02:46:01.227586,2,41.63,61.02,97.88,204.44,0
2026-02-12 02:46:02.227586,3,50.5,57.46,112.25,224.23,0
2026-02-12 02:46:03.227586,4,40.52,65.87,86.6,411.82,0
2026-02-12 02:46:04.227586,3,55.7,76.2,81.7,290.83,0
2026-02-12 02:46:05.227586,1,40.95,50.14,85.9,402.21,0
2026-02-12 02:46:06.227586,1,52.48,72.37,85.86,224.35,0
2026-02-12 02:46:07.227586,1,60.71,71.54,129.97,356.9,0
2026-02-12 02:46:08.227586,2,51.62,65.72,65.11,280.73,0
2026-02-12 02:46:09.227586,2,47.02,56.08,91.77,260.28,0
2026-02-12 02:46:10.227586,4,46.24,52.9,86.1,214.24,0
2026-02-12 02:46:11.227586,2,50.67,68.3,93.44,331.45,0
2026-02-12 02:46:12.227586,4,53.36,57.63,95.68,350.43,0
2026-02-12 02:46:13.227586,1,59.99,48.87,101.82,353.45,0
2026-02-12 02:46:14.227586,2,85.22,88.27,324.16,957.99,1
2026-02-12 02:46:15.227586,2,50.68,76.89,97.19,305.5,0
2026-02-12 02:46:16.227586,2,53.97,62.16,97.49,290.11,0
2026-02-12 02:46:17.227586,2,33.97,58.6,79.61,291.3,0
2026-02-12 02:46:18.227586,4,62.46,64.6,114.84,271.32,0
2026-02-12 02:46:19.227586,3,47.51,57.55,49.2,235.79,0
2026-02-12 02:46:20.227586,1,55.52,59.91,148.7,250.83,0
2026-02-12 02:46:21.227586,5,51.44,58.38,86.92,337.27,0
2026-02-12 02:46:22.227586,1,51.99,63.3,121.54,245.52,0
2026-02-12 02:46:23.227586,5,57.85,59.87,92.69,243.04,0
2026-02-12 02:46:24.227586,5,47.22,57.01,104.9,278.28,0
2026-02-12 02:46:25.227586,3,48.53,49.4,114.04,252.53,0
2026-02-12 02:46:26.227586,1,42.95,76.99,101.75,364.84,0
2026-02-12 02:46:27.227586,4,58.05,49.36,95.62,417.13,0
2026-02-12 02:46:28.227586,5,60.65,40.73,121.42,268.27,0
2026-02-12 02:46:29.227586,4,56.62,65.86,84.89,298.93,0
2026-02-12 02:46:30.227586,3,46.32,62.08,84.27,285.57,0
2026-02-12 02:46:31.227586,5,45.18,42.33,84.64,318.91,0
2026-02-12 02:46:32.227586,5,56.31,69.55,104.49,289.0,0
2026-02-12 02:46:33.227586,4,48.0,49.4,113.48,269.76,0
2026-02-12 02:46:34.227586,3,65.32,72.35,104.42,268.16,0
2026-02-12 02:46:35.227586,2,58.05,59.1,62.43,283.28,0
2026-02-12 02:46:36.227586,4,38.11,57.13,93.76,280.22,0
2026-02-12 02:46:37.227586,5,44.58,63.62,116.11,297.45,0
2026-02-12 02:46:38.227586,2,54.97,50.12,122.58,278.54,0
2026-02-12 02:46:39.227586,5,55.74,49.44,100.31,211.22,0
2026-02-12 02:46:40.227586,1,49.36,68.9,99.09,303.9,0
2026-02-12 02:46:41.227586,4,31.5,60.3,89.01,269.21,0
2026-02-12 02:46:42.227586,2,53.74,60.28,101.82,259.77,0
2026-02-12 02:46:43.227586,1,60.05,66.1,82.01,249.45,0
2026-02-12 02:46:44.227586,3,56.98,65.57,54.15,271.87,0
2026-02-12 02:46:45.227586,4,75.33,65.65,115.69,354.84,0
2026-02-12 02:46:46.227586,3,50.93,69.21,88.54,300.95,0
2026-02-12 02:46:47.227586,1,49.93,61.78,105.65,297.99,0
2026-02-12 02:46:48.227586,2,49.2,72.19,63.85,229.59,0
2026-02-12 02:46:49.227586,1,48.5,56.33,86.16,319.68,0
2026-02-12 02:46:50.227586,2,61.94,48.82,104.97,276.96,0
2026-02-12 02:46:51.227586,3,37.13,63.54,101.38,301.41,0
2026-02-12 02:46:52.227586,2,36.6,68.68,72.02,263.6,0
2026-02-12 02:46:53.227586,3,48.18,56.98,124.38,284.17,0
2026-02-12 02:46:54.227586,2,58.67,66.88,112.39,291.85,0
2026-02-12 02:46:55.227586,5,44.63,59.09,82.78,300.45,0
2026-02-12 02:46:56.227586,5,51.81,77.57,68.82,253.93,0
2026-02-12 02:46:57.227586,2,55.97,61.42,98.2,251.56,0
2026-02-12 02:46:58.227586,5,41.36,66.68,118.65,380.37,0
2026-02-12 02:46:59.227586,3,47.06,57.23,91.05,354.91,0
2026-02-12 02:47:00.227586,5,56.53,73.03,78.95,343.31,0
2026-02-12 02:47:01.227586,3,34.43,56.14,65.21,265.2,0
2026-02-12 02:47:02.227586,2,41.52,61.15,82.81,322.74,0
2026-02-12 02:47:03.227586,1,40.07,71.04,120.05,305.84,0
2026-02-12 02:47:04.227586,4,63.52,58.78,123.79,319.28,0
2026-02-12 02:47:05.227586,2,74.34,58.78,86.84,344.99,0
2026-02-12 02:47:06.227586,4,46.86,59.99,70.75,242.13,0
2026-02-12 02:47:07.227586,5,47.39,55.98,107.19,303.47,0
2026-02-12 02:47:08.227586,1,35.39,60.74,72.23,234.44,0
2026-02-12 02:47:09.227586,4,64.89,46.63,58.0,391.49,0
2026-02-12 02:47:10.227586,4,68.01,61.71,107.24,346.27,0
2026-02-12 02:47:11.227586,3,50.41,66.62,122.72,277.25,0
2026-02-12 02:47:12.227586,1,97.89,99.58,461.75,1000.27,1
2026-02-12 02:47:13.227586,3,35.7,64.01,103.22,355.87,0
2026-02-12 02:47:14.227586,5,51.57,74.57,64.25,205.08,0
2026-02-12 02:47:15.227586,4,37.17,56.58,65.86,292.85,0
2026-02-12 02:47:16.227586,5,42.1,69.79,74.26,368.03,0
2026-02-12 02:47:17.227586,4,25.35,54.65,97.25,283.89,0
2026-02-12 02:47:18.227586,3,53.4,58.27,130.91,252.93,0
2026-02-12 02:47:19.227586,1,44.46,53.64,81.19,202.01,0
2026-02-12 02:47:20.227586,4,46.09,62.62,93.3,324.04,0
2026-02-12 02:47:21.227586,5,48.58,60.35,124.37,350.17,0
2026-02-12 02:47:22.227586,1,61.54,58.3,124.08,281.77,0
2026-02-12 02:47:23.227586,2,58.66,57.04,106.82,395.44,0
2026-02-12 02:47:24.227586,1,42.58,61.68,113.73,316.48,0
2026-02-12 02:47:25.227586,3,41.32,67.8,100.74,269.08,0
2026-02-12 02:47:26.227586,4,35.77,66.16,97.22,351.05,0
2026-02-12 02:47:27.227586,3,93.76,91.92,400.21,1161.86,1
2026-02-12 02:47:28.227586,3,85.9,93.86,347.32,874.81,1
2026-02-12 02:47:29.227586,1,48.38,62.36,111.78,272.72,0
2026-02-12 02:47:30.227586,3,98.22,89.12,433.96,1011.24,1
2026-02-12 02:47:31.227586,1,60.76,79.95,105.2,312.51,0
2026-02-12 02:47:32.227586,3,58.46,59.59,116.63,303.52,0
2026-02-12 02:47:33.227586,5,46.32,65.41,114.52,274.78,0
2026-02-12 02:47:34.227586,3,64.46,66.28,87.1,246.84,0
2026-02-12 02:47:35.227586,2,66.37,53.89,94.5,227.95,0
2026-02-12 02:47:36.227586,4,57.53,47.99,122.01,231.11,0
2026-02-12 02:47:37.227586,2,48.1,48.1,104.28,376.92,0
2026-02-12 02:47:38.227586,4,49.37,59.42,113.93,391.38,0
2026-02-12 02:47:39.227586,3,40.08,53.49,87.13,284.15,0
2026-02-12 02:47:40.227586,1,52.58,60.61,96.79,256.63,0
2026-02-12 02:47:41.227586,4,40.13,61.65,97.96,320.31,0
2026-02-12 02:47:42.227586,2,87.8,85.5,349.18,892.62,1
2026-02-12 02:47:43.227586,2,30.04,56.88,88.94,248.03,0
2026-02-12 02:47:44.227586,2,49.62,65.23,93.12,299.43,0
2026-02-12 02:47:45.227586,2,55.21,57.87,83.59,335.97,0
2026-02-12 02:47:46.227586,1,59.89,57.6,68.27,279.73,0
2026-02-12 02:47:47.227586,1,49.18,49.32,82.33,299.9,0
2026-02-12 02:47:48.227586,4,42.85,57.99,117.58,269.62,0
2026-02-12 02:47:49.227586,4,49.92,57.23,124.06,243.57,0
2026-02-12 02:47:50.227586,4,38.6,60.27,105.29,233.81,0
2026-02-12 02:47:51.227586,2,39.49,47.58,79.85,245.41,0
2026-02-12 02:47:52.227586,2,66.17,58.51,112.85,418.63,0
2026-02-12 02:47:53.227586,2,42.77,59.86,80.5,346.23,0
2026-02-12 02:47:54.227586,4,52.35,49.91,119.7,331.73,0
2026-02-12 02:47:55.227586,1,51.2,52.44,122.1,237.59,0
2026-02-12 02:47:56.227586,4,37.21,51.9,72.5,295.99,0
2026-02-12 02:47:57.227586,2,56.05,59.46,85.77,311.9,0
2026-02-12 02:47:58.227586,1,56.37,60.17,123.64,328.7,0
2026-02-12 02:47:59.227586,3,41.61,62.65,84.74,258.42,0
2026-02-12 02:48:00.227586,4,52.13,71.77,113.38,348.94,0
2026-02-12 02:48:01.227586,3,61.22,64.21,142.49,399.96,0
2026-02-12 02:48:02.227586,5,43.26,59.43,113.33,264.48,0
2026-02-12 02:48:03.227586,3,51.56,66.56,115.26,279.72,0
2026-02-12 02:48:04.227586,4,49.63,75.03,71.21,233.61,0
2026-02-12 02:48:05.227586,5,67.13,71.42,107.71,279.45,0
2026-02-12 02:48:06.227586,5,53.87,67.88,73.31,311.51,0
2026-02-12 02:48:07.227586,4,41.17,65.25,90.42,233.82,0
2026-02-12 02:48:08.227586,1,34.46,61.47,116.73,338.8,0
2026-02-12 02:48:09.227586,2,71.02,59.67,82.81,258.9,0
2026-02-12 02:48:10.227586,4,41.01,57.96,113.31,298.86,0
2026-02-12 02:48:11.227586,2,43.56,50.34,83.51,218.48,0
2026-02-12 02:48:12.227586,1,46.38,61.62,99.64,406.81,0
2026-02-12 02:48:13.227586,3,67.55,58.49,68.41,294.7,0
2026-02-12 02:48:14.227586,1,52.17,48.33,102.48,269.54,0
2026-02-12 02:48:15.227586,3,95.04,90.2,447.72,912.03,1
2026-02-12 02:48:16.227586,3,45.11,55.7,81.83,337.11,0
2026-02-12 02:48:17.227586,5,36.71,58.87,117.14,276.89,0
2026-02-12 02:48:18.227586,1,47.27,76.8,83.45,346.08,0
2026-02-12 02:48:19.227586,4,46.68,56.06,99.97,270.86,0
2026-02-12 02:48:20.227586,5,48.2,53.46,54.22,320.91,0
2026-02-12 02:48:21.227586,3,54.59,66.52,107.26,370.43,0
2026-02-12 02:48:22.227586,4,23.93,72.27,64.75,353.48,0
2026-02-12 02:48:23.227586,2,64.98,60.27,101.62,292.45,0
2026-02-12 02:48:24.227586,3,55.4,50.76,99.73,300.97,0
2026-02-12 02:48:25.227586,2,49.78,58.39,95.83,256.06,0
2026-02-12 02:48:26.227586,2,64.88,57.75,112.18,226.74,0
2026-02-12 02:48:27.227586,3,59.41,61.37,90.99,333.75,0
2026-02-12 02:48:28.227586,2,40.56,61.77,100.28,244.72,0
2026-02-12 02:48:29.227586,3,36.34,60.43,87.31,231.54,0
2026-02-12 02:48:30.227586,3,38.69,64.54,90.92,311.1,0
2026-02-12 02:48:31.227586,2,55.49,62.76,102.29,325.02,0
2026-02-12 02:48:32.227586,2,54.39,63.08,127.26,360.42,0
2026-02-12 02:48:33.227586,1,74.8,50.93,83.05,284.34,0
2026-02-12 02:48:34.227586,3,43.95,61.28,94.62,382.25,0
2026-02-12 02:48:35.227586,3,63.09,51.88,101.07,263.72,0
2026-02-12 02:48:36.227586,5,62.38,44.13,94.11,283.61,0
2026-02-12 02:48:37.227586,1,60.22,61.77,125.59,272.85,0
2026-02-12 02:48:38.227586,2,50.25,53.9,84.51,361.81,0
2026-02-12 02:48:39.227586,3,55.47,68.48,112.0,324.72,0
2026-02-12 02:48:40.227586,5,34.21,50.0,96.44,285.34,0
2026-02-12 02:48:41.227586,5,64.87,51.01,119.11,170.13,0
2026-02-12 02:48:42.227586,5,34.65,66.59,101.61,302.19,0
2026-02-12 02:48:43.227586,4,57.31,53.17,77.98,400.4,0
2026-02-12 02:48:44.227586,2,48.35,71.49,118.4,244.0,0
2026-02-12 02:48:45.227586,5,74.43,62.69,61.77,341.64,0
2026-02-12 02:48:46.227586,2,51.32,65.2,97.29,410.91,0
2026-02-12 02:48:47.227586,4,54.97,67.33,134.19,312.34,0
2026-02-12 02:48:48.227586,4,23.28,55.64,132.02,363.88,0
2026-02-12 02:48:49.227586,1,62.82,39.37,125.75,264.66,0
2026-02-12 02:48:50.227586,4,63.82,84.12,93.06,311.92,0
2026-02-12 02:48:51.227586,3,59.31,58.42,100.45,237.66,0
2026-02-12 02:48:52.227586,2,63.35,58.77,83.26,218.24,0
2026-02-12 02:48:53.227586,3,26.67,58.44,119.04,384.81,0
2026-02-12 02:48:54.227586,4,46.14,74.05,75.56,400.32,0
2026-02-12 02:48:55.227586,1,61.07,62.85,65.24,362.67,0
2026-02-12 02:48:56.227586,1,35.94,64.1,108.85,211.35,0
2026-02-12 02:48:57.227586,1,96.71,99.32,469.5,1047.5,1
2026-02-12 02:48:58.227586,2,41.93,58.67,144.37,336.16,0
2026-02-12 02:48:59.227586,3,47.83,57.76,87.13,259.93,0
2026-02-12 02:49:00.227586,1,53.37,64.15,109.6,276.1,0
2026-02-12 02:49:01.227586,3,68.39,64.47,97.4,268.35,0
2026-02-12 02:49:02.227586,5,55.61,72.83,84.91,345.03,0
2026-02-12 02:49:03.227586,2,50.07,60.49,114.14,305.11,0
2026-02-12 02:49:04.227586,1,38.84,70.27,79.97,227.78,0
2026-02-12 02:49:05.227586,5,58.36,53.08,79.48,234.14,0
2026-02-12 02:49:06.227586,4,92.36,94.87,437.41,1002.04,1
2026-02-12 02:49:07.227586,3,36.0,62.71,118.43,245.16,0
2026-02-12 02:49:08.227586,4,47.85,56.56,92.9,312.68,0
2026-02-12 02:49:09.227586,4,49.32,53.46,109.11,333.6,0
2026-02-12 02:49:10.227586,1,64.47,60.58,60.83,377.22,0
2026-02-12 02:49:11.227586,4,48.15,67.87,118.45,352.69,0
2026-02-12 02:49:12.227586,5,63.51,48.08,85.35,208.54,0
2026-02-12 02:49:13.227586,1,37.2,73.01,117.93,276.05,0
2026-02-12 02:49:14.227586,3,59.48,70.78,75.63,339.82,0
2026-02-12 02:49:15.227586,4,57.64,50.79,91.91,263.71,0
2026-02-12 02:49:16.227586,5,94.64,93.04,465.43,1155.65,1
2026-02-12 02:49:17.227586,4,46.67,62.79,143.06,194.21,0
2026-02-12 02:49:18.227586,5,58.49,49.27,92.57,239.14,0
2026-02-12 02:49:19.227586,5,93.44,99.95,481.98,835.82,1
2026-02-12 02:49:20.227586,5,62.29,56.43,109.01,220.02,0
2026-02-12 02:49:21.227586,3,53.16,59.35,111.22,332.07,0
2026-02-12 02:49:22.227586,1,93.29,98.45,481.77,1025.04,1
2026-02-12 02:49:23.227586,2,53.95,54.6,126.21,364.11,0
2026-02-12 02:49:24.227586,2,54.47,76.19,76.13,338.59,0
2026-02-12 02:49:25.227586,4,53.37,46.84,102.01,320.86,0
2026-02-12 02:49:26.227586,5,55.67,65.89,103.81,332.3,0
2026-02-12 02:49:27.227586,2,46.85,66.25,111.95,235.21,0
2026-02-12 02:49:28.227586,1,73.14,50.83,80.33,364.86,0
2026-02-12 02:49:29.227586,1,40.35,66.3,121.96,305.81,0
2026-02-12 02:49:30.227586,2,55.8,74.53,116.06,176.15,0
2026-02-12 02:49:31.227586,3,97.47,92.2,360.96,850.84,1
2026-02-12 02:49:32.227586,4,57.06,64.09,74.33,379.88,0
2026-02-12 02:49:33.227586,3,35.37,50.55,100.47,269.13,0
2026-02-12 02:49:34.227586,4,35.51,58.33,117.61,205.17,0
2026-02-12 02:49:35.227586,3,61.29,68.31,77.29,210.26,0
2026-02-12 02:49:36.227586,1,48.84,70.67,65.74,291.81,0
2026-02-12 02:49:37.227586,2,56.67,74.54,105.99,297.81,0
2026-02-12 02:49:38.227586,2,33.8,52.35,105.55,298.44,0
2026-02-12 02:49:39.227586,5,37.73,52.59,117.32,284.76,0
2026-02-12 02:49:40.227586,3,71.07,71.86,88.27,285.42,0
2026-02-12 02:49:41.227586,4,45.83,75.16,96.75,342.54,0
2026-02-12 02:49:42.227586,1,45.3,49.21,86.38,248.48,0
2026-02-12 02:49:43.227586,5,67.08,65.25,109.14,306.17,0
2026-02-12 02:49:44.227586,5,51.48,46.93,109.67,415.27,0
2026-02-12 02:49:45.227586,2,46.54,69.7,79.68,250.79,0
2026-02-12 02:49:46.227586,3,30.44,72.45,100.7,363.88,0
2026-02-12 02:49:47.227586,4,30.86,56.4,77.64,288.11,0
2026-02-12 02:49:48.227586,1,48.43,55.22,89.21,295.73,0
2026-02-12 02:49:49.227586,2,41.61,48.47,70.84,335.26,0
2026-02-12 02:49:50.227586,3,51.57,73.37,84.49,329.39,0
2026-02-12 02:49:51.227586,5,35.35,61.55,95.71,258.01,0
2026-02-12 02:49:52.227586,1,50.57,51.34,74.11,284.85,0
2026-02-12 02:49:53.227586,2,47.18,56.53,98.17,346.75,0
2026-02-12 02:49:54.227586,1,74.12,59.03,117.16,222.2,0
2026-02-12 02:49:55.227586,5,47.32,61.15,138.69,259.79,0
2026-02-12 02:49:56.227586,3,72.55,62.7,112.82,339.12,0
2026-02-12 02:49:57.227586,2,44.98,84.76,80.46,309.42,0
2026-02-12 02:49:58.227586,3,48.63,62.8,110.51,308.37,0
2026-02-12 02:49:59.227586,1,41.1,63.11,70.69,261.56,0
2026-02-12 02:50:00.227586,5,57.08,74.59,86.89,248.3,0
2026-02-12 02:50:01.227586,3,38.87,62.87,131.62,396.39,0
2026-02-12 02:50:02.227586,1,67.53,66.3,92.42,264.72,0
2026-02-12 02:50:03.227586,3,38.32,75.93,91.71,246.02,0
2026-02-12 02:50:04.227586,3,86.94,87.08,408.33,927.72,1
2026-02-12 02:50:05.227586,4,50.85,61.49,112.57,281.21,0
2026-02-12 02:50:06.227586,3,50.37,69.17,84.85,308.99,0
2026-02-12 02:50:07.227586,2,43.66,65.81,93.64,324.86,0
2026-02-12 02:50:08.227586,1,37.73,66.02,92.77,304.63,0
2026-02-12 02:50:09.227586,1,48.06,57.48,117.28,368.48,0
2026-02-12 02:50:10.227586,2,56.13,65.95,113.56,318.31,0
2026-02-12 02:50:11.227586,3,60.48,67.71,107.95,324.95,0
2026-02-12 02:50:12.227586,4,36.21,62.99,108.56,277.92,0
2026-02-12 02:50:13.227586,5,37.2,58.76,104.81,355.58,0
2026-02-12 02:50:14.227586,4,64.86,64.6,105.78,356.48,0
2026-02-12 02:50:15.227586,2,30.28,48.32,108.57,329.79,0
2026-02-12 02:50:16.227586,2,40.28,48.83,93.74,290.8,0
2026-02-12 02:50:17.227586,5,44.63,56.27,79.46,351.5,0
2026-02-12 02:50:18.227586,2,56.69,46.7,115.5,317.58,0
2026-02-12 02:50:19.227586,2,59.03,71.88,95.6,305.73,0
2026-02-12 02:50:20.227586,5,45.58,63.66,100.47,292.87,0
2026-02-12 02:50:21.227586,5,50.72,56.75,126.5,294.65,0
2026-02-12 02:50:22.227586,2,41.97,59.39,148.91,356.96,0
2026-02-12 02:50:23.227586,2,50.66,53.93,69.75,288.13,0
2026-02-12 02:50:24.227586,1,41.09,54.01,124.35,319.05,0
2026-02-12 02:50:25.227586,4,42.13,63.41,83.51,294.86,0
2026-02-12 02:50:26.227586,1,49.83,65.16,86.91,279.31,0
2026-02-12 02:50:27.227586,5,54.14,61.09,89.26,376.97,0
2026-02-12 02:50:28.227586,5,56.09,65.48,92.27,255.51,0
2026-02-12 02:50:29.227586,3,46.43,53.71,84.49,309.14,0
2026-02-12 02:50:30.227586,3,50.12,72.69,82.61,246.32,0
2026-02-12 02:50:31.227586,3,43.4,74.05,92.91,336.81,0
2026-02-12 02:50:32.227586,3,45.71,66.98,90.22,378.53,0
2026-02-12 02:50:33.227586,5,34.81,74.53,83.9,203.44,0
